End_Date,ISBN,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher_Group,Product_Class,Category
2023-04-29,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202317,2084,9500.37,4.5587,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-04-29,9780722532935,The Alchemist,"Coelho, Paulo",202317,548,4741.57,8.6525,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-05-06,9780722532935,The Alchemist,"Coelho, Paulo",202318,567,4984.08,8.7903,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-05-06,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202318,1880,8488.3,4.5151,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-05-13,9780722532935,The Alchemist,"Coelho, Paulo",202319,519,4416.27,8.5092,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-05-13,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202319,1860,8524.76,4.5832,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-05-20,9780722532935,The Alchemist,"Coelho, Paulo",202320,546,4681.7,8.5745,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-05-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202320,1796,8257.74,4.5979,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-05-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202321,1748,8079.26,4.622,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-05-27,9780722532935,The Alchemist,"Coelho, Paulo",202321,569,4931.62,8.6672,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-06-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202322,1745,8179.83,4.6876,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-06-03,9780722532935,The Alchemist,"Coelho, Paulo",202322,674,5816.75,8.6302,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-06-10,9780722532935,The Alchemist,"Coelho, Paulo",202323,629,5422.14,8.6203,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-06-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202323,1834,8612.87,4.6962,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-06-17,9780722532935,The Alchemist,"Coelho, Paulo",202324,558,4828.87,8.6539,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-06-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202324,1513,7082.51,4.6811,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-06-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202325,1454,7007.33,4.8193,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-06-24,9780722532935,The Alchemist,"Coelho, Paulo",202325,646,5561.26,8.6088,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-01,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202326,1812,8642.74,4.7697,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-07-01,9780722532935,The Alchemist,"Coelho, Paulo",202326,663,5729.39,8.6416,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-08,9780722532935,The Alchemist,"Coelho, Paulo",202327,678,5766.82,8.5056,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-08,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202327,1869,9502.78,5.0844,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-07-15,9780722532935,The Alchemist,"Coelho, Paulo",202328,760,6518.72,8.5773,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-15,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202328,2489,11531.82,4.6331,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-07-22,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202329,1861,9148.82,4.9161,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-07-22,9780722532935,The Alchemist,"Coelho, Paulo",202329,680,5848.91,8.6013,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-29,9780722532935,The Alchemist,"Coelho, Paulo",202330,729,6345.59,8.7045,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-07-29,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202330,2109,10150.91,4.8131,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-08-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202331,2123,10384.72,4.8915,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-08-05,9780722532935,The Alchemist,"Coelho, Paulo",202331,743,6437.41,8.6641,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-08-12,9780722532935,The Alchemist,"Coelho, Paulo",202332,834,7107.7,8.5224,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-08-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202332,1692,8758.21,5.1762,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-08-19,9780722532935,The Alchemist,"Coelho, Paulo",202333,694,6098.79,8.7879,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-08-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202333,1775,8561.02,4.8231,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-08-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202334,1848,8992.52,4.8661,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-08-26,9780722532935,The Alchemist,"Coelho, Paulo",202334,743,6801.31,9.1538,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-02,9780722532935,The Alchemist,"Coelho, Paulo",202335,709,6568.74,9.2648,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202335,1966,9432.17,4.7976,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-09-09,9780722532935,The Alchemist,"Coelho, Paulo",202336,580,5467.47,9.4267,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202336,1803,8490.69,4.7092,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-09-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202337,1988,9473.56,4.7654,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-09-16,9780722532935,The Alchemist,"Coelho, Paulo",202337,618,5847.49,9.462,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202338,1820,8604.14,4.7275,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-09-23,9780722532935,The Alchemist,"Coelho, Paulo",202338,702,6607.34,9.4122,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-30,9780722532935,The Alchemist,"Coelho, Paulo",202339,652,6204.07,9.5154,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-09-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202339,1860,8896.99,4.7833,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-10-07,9780722532935,The Alchemist,"Coelho, Paulo",202340,673,6430.14,9.5544,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-10-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202340,1970,9457.94,4.801,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-10-14,9780722532935,The Alchemist,"Coelho, Paulo",202341,564,5396.82,9.5688,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-10-14,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202341,1927,9220.54,4.7849,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-10-21,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202342,1859,8723.95,4.6928,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-10-21,9780722532935,The Alchemist,"Coelho, Paulo",202342,585,5589.84,9.5553,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-10-28,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202343,2051,9731.49,4.7448,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-10-28,9780722532935,The Alchemist,"Coelho, Paulo",202343,602,5742.7,9.5394,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-11-04,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202344,2164,10319.41,4.7687,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-11-04,9780722532935,The Alchemist,"Coelho, Paulo",202344,621,5908.34,9.5142,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-11-11,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202345,2185,10459.66,4.787,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-11-11,9780722532935,The Alchemist,"Coelho, Paulo",202345,599,5724.0,9.5559,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-11-18,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202346,2413,11387.05,4.719,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-11-18,9780722532935,The Alchemist,"Coelho, Paulo",202346,572,5450.69,9.5292,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-11-25,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202347,2976,13664.14,4.5914,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-11-25,9780722532935,The Alchemist,"Coelho, Paulo",202347,637,6063.18,9.5183,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202348,2896,13662.18,4.7176,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-12-02,9780722532935,The Alchemist,"Coelho, Paulo",202348,716,6753.63,9.4324,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-09,9780722532935,The Alchemist,"Coelho, Paulo",202349,979,9269.28,9.4681,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202349,2804,13839.82,4.9357,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-12-16,9780722532935,The Alchemist,"Coelho, Paulo",202350,1260,11730.87,9.3102,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202350,2794,14054.09,5.0301,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-12-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202351,3527,17669.87,5.0099,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2023-12-23,9780722532935,The Alchemist,"Coelho, Paulo",202351,2201,19766.67,8.9808,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-30,9780722532935,The Alchemist,"Coelho, Paulo",202352,1050,9717.41,9.2547,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2023-12-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202352,1151,5710.76,4.9616,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-01-06,9780722532935,The Alchemist,"Coelho, Paulo",202401,806,7520.45,9.3306,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-01-06,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202401,1273,5980.26,4.6978,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-01-13,9780722532935,The Alchemist,"Coelho, Paulo",202402,748,6766.41,9.046,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-01-13,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202402,1421,6606.67,4.6493,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-01-20,9780722532935,The Alchemist,"Coelho, Paulo",202403,695,6285.29,9.0436,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-01-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202403,1679,7791.5,4.6406,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-01-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202404,2062,9302.41,4.5114,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-01-27,9780722532935,The Alchemist,"Coelho, Paulo",202404,724,6502.21,8.981,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-02-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202405,2595,11563.23,4.456,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-02-03,9780722532935,The Alchemist,"Coelho, Paulo",202405,664,6169.66,9.2917,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-02-10,9780722532935,The Alchemist,"Coelho, Paulo",202406,682,6287.92,9.2198,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-02-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202406,2755,12033.6,4.3679,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-02-17,9780722532935,The Alchemist,"Coelho, Paulo",202407,618,5659.02,9.157,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-02-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202407,2558,11173.17,4.3679,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-02-24,9780722532935,The Alchemist,"Coelho, Paulo",202408,509,4575.85,8.9899,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-02-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202408,2198,9606.04,4.3704,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-03-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202409,2675,11694.8,4.3719,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-03-02,9780722532935,The Alchemist,"Coelho, Paulo",202409,569,4935.96,8.6748,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-03-09,9780722532935,The Alchemist,"Coelho, Paulo",202410,440,4131.48,9.3897,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-03-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202410,3496,15289.19,4.3733,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-03-16,9780722532935,The Alchemist,"Coelho, Paulo",202411,366,3500.44,9.564,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-03-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202411,2605,11710.24,4.4953,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-03-23,9780722532935,The Alchemist,"Coelho, Paulo",202412,406,3830.29,9.4342,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-03-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202412,2427,10790.99,4.4462,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-03-30,9780722532935,The Alchemist,"Coelho, Paulo",202413,410,3934.67,9.5968,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-03-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202413,2746,11974.03,4.3605,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-04-06,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202414,1831,8171.22,4.4627,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-04-06,9780722532935,The Alchemist,"Coelho, Paulo",202414,375,3566.67,9.5111,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-04-13,9780722532935,The Alchemist,"Coelho, Paulo",202415,314,3066.56,9.7661,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-04-13,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202415,1926,8619.52,4.4753,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-04-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202416,1748,7774.21,4.4475,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-04-20,9780722532935,The Alchemist,"Coelho, Paulo",202416,347,3244.59,9.3504,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-04-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202417,1648,7334.76,4.4507,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-04-27,9780722532935,The Alchemist,"Coelho, Paulo",202417,498,4509.77,9.0558,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-05-04,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202418,1002,4589.21,4.58,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-05-04,9780722532935,The Alchemist,"Coelho, Paulo",202418,616,5515.26,8.9533,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-05-11,9780722532935,The Alchemist,"Coelho, Paulo",202419,404,3774.07,9.3418,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-05-11,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202419,1635,7383.54,4.5159,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-05-18,9780722532935,The Alchemist,"Coelho, Paulo",202420,389,3652.05,9.3883,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2024-05-18,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202420,1917,8367.83,4.3651,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2024-05-25,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202421,1997,9007.99,4.5108,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
